view_id,session_id,page_url,page_title,load_time_ms,device_type,browser,country,city,user_agent,view_timestamp
2ffccf8a-4feb-424e-91cf-16d529186c9b,2c217ff5-19db-456d-b2b8-593625bc3fbc,/settings,Settings,1107,Tablet,Firefox,CA,Boston,Mozilla/5.0 (Tablet),2026-03-09 12:40:19
755b05bb-dda9-497c-b8cc-8c3a0752dee3,20a52213-c8b2-4ac9-8226-6b7bb9d69520,/login,Login,4118,Mobile,Firefox,UK,London,Mozilla/5.0 (Mobile),2026-03-06 13:54:38
310e0234-395e-44c6-b053-d01c2d8969e8,a07ecff6-f890-4f63-a7fa-1d1aadfa1139,/accounts,Accounts,3211,Desktop,Firefox,DE,San Francisco,Mozilla/5.0 (Desktop),2026-03-14 23:51:18
287244ea-421b-4cad-8cc3-b45c153b6ee1,ab44ede4-9dab-458a-b168-0bd94a1b9ad7,/advisor/profile,Advisor Profile,5333,Tablet,Firefox,US,Chicago,Mozilla/5.0 (Tablet),2026-03-10 13:01:01
5eab2f39-2405-430e-a5e3-7e61f17b965a,e7000810-ab75-45e8-80c4-a43492755466,/portfolios,Portfolios,5262,Desktop,Edge,JP,Tokyo,Mozilla/5.0 (Desktop),2026-03-09 11:16:44
6f663e49-dc30-4beb-a414-a3305c0a5638,e9088695-e794-423a-bbeb-03124025f000,/portfolios,Portfolios,315,Tablet,Edge,DE,Chicago,Mozilla/5.0 (Tablet),2026-03-07 08:05:23
8da6ed72-91b7-46ac-8010-ea105940aa82,e814ff4a-6cea-4928-a6f1-a86622437087,/accounts,Accounts,2558,Desktop,Edge,DE,London,Mozilla/5.0 (Desktop),2026-03-06 01:14:45
e134df8a-4644-43ad-a382-df933caa2bb3,b268dd36-8ab4-45b7-a1e5-8d4ff6eef202,/market-data,Market Data,6153,Desktop,Firefox,DE,London,Mozilla/5.0 (Desktop),2026-03-19 09:54:13
97e76228-e7eb-48c3-aef8-294321a08eaa,fed59992-4274-4a52-ae89-922c73721dbb,/dashboard,Dashboard,2129,Mobile,Edge,CA,Sydney,Mozilla/5.0 (Mobile),2026-03-18 10:50:09
0b2807f6-1e1e-4149-bd2d-e281b145ed07,e4c424bc-0421-42c7-85a1-e3ed2b7d30bc,/search,Search,5877,Desktop,Edge,AU,Berlin,Mozilla/5.0 (Desktop),2026-03-20 13:05:00
93d341cf-0063-4a89-85e2-648ef17a740a,66de3063-ae20-4f5d-a20d-033303a534a5,/market-data,Market Data,980,Mobile,Chrome,US,Sydney,Mozilla/5.0 (Mobile),2026-03-17 08:45:27
9d54e1cc-36ff-4cfc-8e45-2b2949f82cd5,4ce29827-4872-4d88-8428-4bc941591c2d,/settings,Settings,6772,Tablet,Chrome,US,Tokyo,Mozilla/5.0 (Tablet),2026-03-11 00:30:58
825df759-2a56-4874-bdde-1f6fc0ee65f1,4ce29827-4872-4d88-8428-4bc941591c2d,/reports,Reports,3238,Mobile,Firefox,JP,New York,Mozilla/5.0 (Mobile),2026-03-22 12:39:24
6475b8f5-c634-4178-8a14-438c119b5377,9502c00b-1b3c-4656-9a7f-882efa52ad4a,/advisor/profile,Advisor Profile,7391,Mobile,Edge,CA,Toronto,Mozilla/5.0 (Mobile),2026-03-08 15:16:10
07945847-cb97-48a9-854e-ee357bc3a673,f0c83070-0049-42bb-b20d-85ac3e064780,/login,Login,1157,Desktop,Safari,US,London,Mozilla/5.0 (Desktop),2026-03-14 12:45:33
061c7208-f65e-4b44-870b-d03b87cebe5d,65dfe208-78cc-4696-be1f-d2dabd95215e,/reports,Reports,7787,Tablet,Edge,UK,Tokyo,Mozilla/5.0 (Tablet),2026-03-22 07:55:53
dcb33afa-e143-4dfc-9d6a-a95b2084d481,5165ee7c-df90-4145-9d7f-247a64af7f43,/login,Login,6236,Desktop,Edge,CA,Boston,Mozilla/5.0 (Desktop),2026-03-12 06:33:20
3ff9791d-d204-4239-ad8f-dabb06aa37d9,c5532a35-e6a4-4ab8-b271-628cb4222ae1,/portfolios,Portfolios,1700,Desktop,Chrome,DE,Tokyo,Mozilla/5.0 (Desktop),2026-03-19 18:03:12
6275cdc6-6fa8-4bbd-9788-3754d57bd917,9ba84d21-4229-4c44-a7c7-9679072c9bb6,/login,Login,534,Desktop,Edge,UK,Boston,Mozilla/5.0 (Desktop),2026-03-07 23:45:29
280f254a-ed27-4616-86d9-749796624d0c,fe162cd2-b59a-4469-86a2-097e0f086577,/clients,Clients,1212,Tablet,Safari,US,Berlin,Mozilla/5.0 (Tablet),2026-03-21 16:29:31
7b33f066-98c6-451a-81f4-a99488f0a00f,d8503f4a-b53c-4e47-8f63-b2541f8e133c,/portfolios,Portfolios,6938,Tablet,Safari,JP,Seattle,Mozilla/5.0 (Tablet),2026-03-13 02:11:53
a6c423eb-f2a8-41b4-9873-8eab5b9633c8,598a199f-9494-4297-b52a-15801d9c2405,/advisor/profile,Advisor Profile,3611,Tablet,Chrome,CA,Chicago,Mozilla/5.0 (Tablet),2026-03-10 01:37:00
aee2b60d-c54f-4135-b12e-bd674c08389d,99751960-6a57-44d4-9e94-19f16ca5bf8b,/dashboard,Dashboard,5775,Mobile,Chrome,DE,Sydney,Mozilla/5.0 (Mobile),2026-03-05 00:56:21
ad899607-3669-4178-ba7d-7130a7bf2c37,6e16129c-8ae2-4796-be4e-35e2322de18d,/portfolios,Portfolios,3970,Desktop,Edge,DE,Tokyo,Mozilla/5.0 (Desktop),2026-03-05 12:53:20
bf13d1d4-77d4-48fc-a5b4-54ff1d8450eb,ae74d186-e329-4137-bec5-eef07c5c670b,/market-data,Market Data,7961,Mobile,Firefox,CA,New York,Mozilla/5.0 (Mobile),2026-03-01 05:21:02
e7c00d5c-ca1f-4ec5-a932-ff92aff064a8,66de3063-ae20-4f5d-a20d-033303a534a5,/dashboard,Dashboard,4682,Tablet,Edge,US,San Francisco,Mozilla/5.0 (Tablet),2026-03-13 01:20:51
04d7aa5d-4dba-49f7-a3df-12b5521f0f6d,9f5b4b2d-1762-4d89-8c61-86f897ddfdf7,/login,Login,7182,Desktop,Firefox,CA,San Francisco,Mozilla/5.0 (Desktop),2026-03-11 21:11:15
108d702d-f592-4eb6-9196-cf35caba4021,56df33f7-a5af-446e-bc4d-148fabbf751f,/portfolios,Portfolios,4221,Desktop,Edge,AU,Tokyo,Mozilla/5.0 (Desktop),2026-03-18 04:18:41
b68be377-36ca-43da-8c73-5a1728523d16,7335020e-0f2f-4d1a-b4c3-716e41e4f088,/clients,Clients,1837,Mobile,Edge,DE,San Francisco,Mozilla/5.0 (Mobile),2026-03-06 14:22:42
c338f400-12fa-445e-beaf-4cb1b3603f40,0ee5f1be-d137-48fc-846b-4eb03394f34d,/market-data,Market Data,6397,Mobile,Edge,UK,Seattle,Mozilla/5.0 (Mobile),2026-03-21 07:17:36
c9eb39e9-3a66-409c-b120-268f5529208e,15510eb6-1b38-42b8-a709-b3c3dfec3cba,/login,Login,4405,Desktop,Safari,DE,Berlin,Mozilla/5.0 (Desktop),2026-03-08 22:27:40
7d066460-a33b-42ad-bfd7-0d0a1e61ec06,47fade07-a38f-40b4-8ea8-1f62aae95678,/advisor/profile,Advisor Profile,4498,Tablet,Chrome,UK,Chicago,Mozilla/5.0 (Tablet),2026-03-07 14:59:31
21bf756c-d003-4534-8d24-3f35db9f41e6,c8e527d7-dc1b-4687-add1-277ccaa05305,/search,Search,1246,Mobile,Safari,CA,Boston,Mozilla/5.0 (Mobile),2026-03-19 15:05:58
44a1d7ee-702b-4f74-b8a7-349b2b91386b,d37d9f5a-ed86-4b66-aff2-13272abafa9f,/dashboard,Dashboard,7714,Tablet,Chrome,JP,Toronto,Mozilla/5.0 (Tablet),2026-03-19 05:18:36
74db107f-1462-42d0-bb59-172b9d65a996,1f7e4d7a-59a5-42fa-96bd-e40ec7e2d8da,/clients,Clients,6100,Mobile,Safari,UK,Tokyo,Mozilla/5.0 (Mobile),2026-03-22 18:27:26
f5bf1a37-7b79-4fd7-a595-4d35f280cf68,d0610937-e84f-4e2e-baaf-c219e6ebdc56,/dashboard,Dashboard,5619,Desktop,Edge,CA,London,Mozilla/5.0 (Desktop),2026-03-04 11:49:32
d60d8184-ebf0-4701-b8be-562745d85878,56df33f7-a5af-446e-bc4d-148fabbf751f,/login,Login,2771,Tablet,Edge,AU,Chicago,Mozilla/5.0 (Tablet),2026-03-17 18:02:05
40d0764b-0897-4fb9-93c8-920f46a1ce78,a6674cc4-2f4d-4378-b052-ccafcaa3b85d,/portfolios,Portfolios,840,Desktop,Safari,AU,Toronto,Mozilla/5.0 (Desktop),2026-03-12 07:21:58
df019268-4c39-417a-ae48-2d685f0474ad,1da1a59b-429d-4ab9-bac1-ec7ce83b4630,/dashboard,Dashboard,308,Mobile,Firefox,AU,Chicago,Mozilla/5.0 (Mobile),2026-03-19 12:34:01
36114690-c7db-47f7-895a-f0598756b9b6,67bb64d0-34de-4dfc-8f15-db52a373b62c,/market-data,Market Data,2680,Tablet,Safari,AU,San Francisco,Mozilla/5.0 (Tablet),2026-03-20 15:44:25
94bb2516-50c7-45fb-99f6-7041cbb5a1f9,8f9f0753-b4f1-4087-bf75-e5250362528a,/portfolios,Portfolios,1116,Desktop,Chrome,AU,Berlin,Mozilla/5.0 (Desktop),2026-03-13 21:05:08
85c85ab0-ca49-4bbd-978c-4801e42e3a40,548cd718-72c7-48a9-b6e1-497c71e58dab,/portfolios,Portfolios,3769,Tablet,Firefox,US,Tokyo,Mozilla/5.0 (Tablet),2026-03-02 03:13:30
d39d63f2-a593-41eb-9af4-6496f9aed3a4,1da1a59b-429d-4ab9-bac1-ec7ce83b4630,/login,Login,1560,Desktop,Firefox,AU,Chicago,Mozilla/5.0 (Desktop),2026-03-20 18:09:30
ce438542-c029-40dd-9637-e358010cf685,6ab64eb0-c74e-4440-86bf-11a434228f1d,/search,Search,1849,Tablet,Safari,JP,San Francisco,Mozilla/5.0 (Tablet),2026-03-21 16:30:01
82af1ca1-734d-41bf-9a3d-9d79f1284565,6c1595d4-a1d0-40ab-92cf-a063aaf3d900,/clients,Clients,3737,Tablet,Edge,DE,Seattle,Mozilla/5.0 (Tablet),2026-03-03 04:21:00
211adf71-7548-4a7d-b30d-12b1e3825e90,7335020e-0f2f-4d1a-b4c3-716e41e4f088,/login,Login,5041,Mobile,Edge,CA,New York,Mozilla/5.0 (Mobile),2026-03-13 09:02:31
3a952690-b325-4f91-a9e9-d4ff2064d93b,8913b7c9-517c-4529-bb74-82b8d438d01d,/market-data,Market Data,720,Mobile,Safari,AU,San Francisco,Mozilla/5.0 (Mobile),2026-03-23 12:01:27
7f24fb95-1d3d-4e8c-9069-70abec4867aa,723c7718-fc2f-4bbd-a708-41f09b9fba1e,/market-data,Market Data,3872,Tablet,Edge,US,London,Mozilla/5.0 (Tablet),2026-03-21 04:07:31
98949df7-1e25-469a-a928-2680bc49be27,b158cdc6-32f6-4a61-9ba3-66f1dc7a141c,/search,Search,2101,Mobile,Firefox,JP,Sydney,Mozilla/5.0 (Mobile),2026-03-13 06:46:12
e0fcba4d-bdcd-4b50-97c2-2ee3f407832f,6c1595d4-a1d0-40ab-92cf-a063aaf3d900,/reports,Reports,3397,Tablet,Edge,AU,Sydney,Mozilla/5.0 (Tablet),2026-03-20 23:08:56
8aca3eb2-e2fe-492d-a654-eeaf98a9f6fa,efa843cc-426e-48b0-b22e-a054b0d0715d,/portfolios,Portfolios,2513,Tablet,Chrome,AU,Chicago,Mozilla/5.0 (Tablet),2026-03-21 03:51:54
bd8a68b6-be30-4717-9189-8532d3497daa,de5e59c5-1223-433c-991b-ade96c9cf1ed,/portfolios,Portfolios,1026,Tablet,Edge,DE,Tokyo,Mozilla/5.0 (Tablet),2026-03-06 12:11:12
e7263232-5bdc-4fde-9c42-b26f906a60a1,1e517f21-78b3-4bf5-8c24-17e37126e186,/dashboard,Dashboard,7416,Desktop,Safari,UK,London,Mozilla/5.0 (Desktop),2026-03-11 00:13:35
8e002e15-794f-4c0b-99ef-c8a3314b1b89,d26da485-3c66-4f87-8bcf-483869154f54,/advisor/profile,Advisor Profile,2966,Desktop,Edge,US,Seattle,Mozilla/5.0 (Desktop),2026-03-08 10:52:55
2498c74b-5b1e-4af3-a096-fff7f4c7733a,f0c83070-0049-42bb-b20d-85ac3e064780,/accounts,Accounts,2987,Mobile,Safari,US,Boston,Mozilla/5.0 (Mobile),2026-03-10 16:07:35
30971025-5989-4c42-831c-7c1d7fd8fc3d,4ce29827-4872-4d88-8428-4bc941591c2d,/advisor/profile,Advisor Profile,1053,Tablet,Chrome,DE,Chicago,Mozilla/5.0 (Tablet),2026-03-12 09:57:09
6b3f5478-96bb-4770-aba5-a1f3c4ff7a7f,80506556-834c-49e8-8c49-4358063ac348,/market-data,Market Data,6947,Tablet,Chrome,JP,Toronto,Mozilla/5.0 (Tablet),2026-03-05 17:06:50
ed7ace1e-3cff-46a5-b519-5fc621ca1624,d5629059-efe7-4271-8144-0ec042c8bdc8,/accounts,Accounts,6166,Mobile,Safari,AU,Chicago,Mozilla/5.0 (Mobile),2026-03-08 03:40:07
3383670c-ecbb-4026-b750-2311dcdf233c,47fade07-a38f-40b4-8ea8-1f62aae95678,/clients,Clients,3179,Desktop,Safari,CA,Toronto,Mozilla/5.0 (Desktop),2026-03-22 14:31:46
f698d7fd-e25a-46e6-a56e-6a38de4ce8d0,40c0041a-1949-4b78-96fe-1296ba18ca44,/dashboard,Dashboard,2996,Desktop,Safari,JP,London,Mozilla/5.0 (Desktop),2026-03-09 14:28:26
13de59ce-4397-4998-bb04-42d1d1601e90,76a9734d-0a4b-4aab-93db-d0870e349555,/login,Login,5647,Mobile,Firefox,CA,Boston,Mozilla/5.0 (Mobile),2026-03-04 15:17:23
17a71b98-e0a9-44a3-81c1-e40a0aa55e12,a3a9f3c8-d2df-410e-9cd6-23064189335d,/portfolios,Portfolios,7720,Mobile,Edge,DE,Boston,Mozilla/5.0 (Mobile),2026-03-18 23:50:14
d6234a4d-cfaa-4d1a-8124-8d6bd470d258,16f08342-f8dc-4400-be73-c9a36074befb,/portfolios,Portfolios,6804,Desktop,Chrome,US,Sydney,Mozilla/5.0 (Desktop),2026-03-16 10:01:28
0b6e13f6-171b-4355-90b1-fefdd9d387b9,debc4be7-17d2-4e1d-be95-101641efe3d6,/portfolios,Portfolios,3421,Mobile,Chrome,AU,London,Mozilla/5.0 (Mobile),2026-03-14 10:25:49
93e079e0-7bce-4e06-8918-58949547f5a1,b6a06985-1f75-4b40-9e71-d1a97c579a1c,/advisor/profile,Advisor Profile,3493,Mobile,Safari,AU,Sydney,Mozilla/5.0 (Mobile),2026-03-03 11:40:45
d16ccc6f-f629-4e5d-bbd4-38eb89994dff,ab44ede4-9dab-458a-b168-0bd94a1b9ad7,/reports,Reports,7740,Tablet,Firefox,AU,San Francisco,Mozilla/5.0 (Tablet),2026-03-15 16:00:52
1024420d-e884-430a-ab3d-b0fbb52783f8,af982ff5-d6e3-4704-8bd0-02d9464fe045,/advisor/profile,Advisor Profile,5541,Tablet,Edge,AU,Sydney,Mozilla/5.0 (Tablet),2026-03-20 00:41:13
e1c1d15a-c8c7-4e14-b0e5-1f9cfb7e5fce,cb903034-568c-4e44-85a8-bbdf81500d88,/reports,Reports,4602,Desktop,Safari,DE,London,Mozilla/5.0 (Desktop),2026-03-18 06:49:12
2d645985-105a-4a24-a5d2-ffe0984b068b,d8503f4a-b53c-4e47-8f63-b2541f8e133c,/accounts,Accounts,4720,Desktop,Safari,JP,Sydney,Mozilla/5.0 (Desktop),2026-03-23 04:34:18
f4390bdf-8832-4afa-9988-01f70338fc5b,f0c83070-0049-42bb-b20d-85ac3e064780,/advisor/profile,Advisor Profile,2177,Tablet,Safari,AU,San Francisco,Mozilla/5.0 (Tablet),2026-03-07 19:01:01
bee6f11a-c289-40be-8955-aecf42be2b60,f0c83070-0049-42bb-b20d-85ac3e064780,/dashboard,Dashboard,5336,Mobile,Safari,US,New York,Mozilla/5.0 (Mobile),2026-03-22 13:07:46
d5dfe3eb-470e-4d3d-9a4a-9e7ecd913bc6,9c24133d-f7ae-4100-b737-499ae02c14e7,/market-data,Market Data,3912,Tablet,Safari,CA,Seattle,Mozilla/5.0 (Tablet),2026-03-06 07:28:19
af80b554-ca5a-47ac-ba04-2539df2cef11,56df33f7-a5af-446e-bc4d-148fabbf751f,/accounts,Accounts,2530,Mobile,Firefox,AU,San Francisco,Mozilla/5.0 (Mobile),2026-03-23 18:54:38
1d0b8db6-aea2-4944-bfb0-5587ff333f29,7ef22d10-9cdd-4ca6-9786-e719a4900f93,/clients,Clients,4970,Mobile,Firefox,UK,Chicago,Mozilla/5.0 (Mobile),2026-03-23 04:47:15
f6739821-57cc-4851-8dbf-d79676e07883,6e16129c-8ae2-4796-be4e-35e2322de18d,/login,Login,955,Mobile,Chrome,DE,London,Mozilla/5.0 (Mobile),2026-03-05 04:09:45
15466a8f-17bd-4e3b-9e3c-11b6e852df4a,38995595-2a75-4f08-8823-fa2ffb5eb05a,/clients,Clients,4511,Mobile,Edge,JP,Boston,Mozilla/5.0 (Mobile),2026-03-21 07:13:28
eff89833-9c38-4c41-9e89-b8e35af333ae,26e5dc5e-3103-4ad6-8bb7-2494e2bdcbba,/reports,Reports,5413,Tablet,Edge,DE,Chicago,Mozilla/5.0 (Tablet),2026-03-23 03:49:25
e361cd5b-6904-4a97-8a88-0bfe7d3cef2d,ac833022-8d1c-4cb9-8c4f-8ecb0d3ba873,/portfolios,Portfolios,4171,Tablet,Edge,CA,Boston,Mozilla/5.0 (Tablet),2026-03-18 18:52:10
a481a3c4-f39b-432e-a5eb-25286bc73db7,40c0041a-1949-4b78-96fe-1296ba18ca44,/accounts,Accounts,467,Mobile,Firefox,JP,Sydney,Mozilla/5.0 (Mobile),2026-03-23 13:07:44
c5d6662a-b7b0-49b9-94d4-c6337c9316e1,e9088695-e794-423a-bbeb-03124025f000,/login,Login,3227,Desktop,Safari,US,Boston,Mozilla/5.0 (Desktop),2026-03-06 01:38:54
c71b8095-1388-4ffb-b89f-ded9e7b3eb0c,fbd0a922-3589-45f9-abfb-70c5c6dc8d96,/reports,Reports,2608,Mobile,Edge,US,London,Mozilla/5.0 (Mobile),2026-03-07 12:07:23
aae5f2d9-595b-479f-ac20-3a6b8887f0f2,30769753-8503-4f97-86ad-f56ed42bd9c3,/login,Login,7483,Desktop,Safari,CA,London,Mozilla/5.0 (Desktop),2026-03-07 01:50:37
7bfb2329-7c14-4cc6-bc0f-b042da0498f7,b243ccfa-eb0f-446e-b25c-617f210c654b,/advisor/profile,Advisor Profile,7330,Mobile,Chrome,DE,Chicago,Mozilla/5.0 (Mobile),2026-03-21 20:00:07
9702e505-d43f-4260-bff8-76ff619a84a5,40c0041a-1949-4b78-96fe-1296ba18ca44,/settings,Settings,7035,Mobile,Firefox,CA,Boston,Mozilla/5.0 (Mobile),2026-03-14 05:36:28
fd8e0e77-4cd6-45b4-9d6f-5c0fd2cde4a7,b2cdeee0-5ae5-4350-90ea-dd14fb417f63,/search,Search,2864,Desktop,Chrome,JP,Seattle,Mozilla/5.0 (Desktop),2026-03-20 15:48:28
9c33c492-67a7-4b14-88da-ebb18eb747c8,2203ab3a-fa09-4168-b8b1-7487ea03bc70,/login,Login,575,Mobile,Edge,AU,Tokyo,Mozilla/5.0 (Mobile),2026-03-18 11:24:14
3a03d85c-03b3-44ba-a8a8-171c27ecde58,76a9734d-0a4b-4aab-93db-d0870e349555,/dashboard,Dashboard,6722,Tablet,Safari,JP,Toronto,Mozilla/5.0 (Tablet),2026-03-04 18:55:10
e533837b-12c7-44b2-8e03-fb48c50c10b3,6bdff602-cdaa-4229-b5d4-b5f2bae672c7,/advisor/profile,Advisor Profile,633,Tablet,Firefox,DE,Boston,Mozilla/5.0 (Tablet),2026-03-04 15:12:39
84ee4217-6c32-49b8-951a-7e237953acd4,3d735169-5178-473f-9ff6-d8d6506837f9,/advisor/profile,Advisor Profile,2452,Desktop,Firefox,CA,Seattle,Mozilla/5.0 (Desktop),2026-03-01 19:07:42
f74b9706-3863-4595-b1cd-bd5732e73833,e4c424bc-0421-42c7-85a1-e3ed2b7d30bc,/advisor/profile,Advisor Profile,3491,Tablet,Chrome,DE,New York,Mozilla/5.0 (Tablet),2026-03-19 22:05:51
a9bbc961-6007-43c5-b862-6bdc270933ba,467fcd18-7552-4c96-a4f4-c60c1b0da8bf,/login,Login,2799,Desktop,Edge,UK,Toronto,Mozilla/5.0 (Desktop),2026-03-15 12:27:11
d07cdbfa-dcf5-49d2-b3b1-f1aa1c00e192,29fb6c40-4f1c-4b61-914f-650ed42e5238,/portfolios,Portfolios,1696,Mobile,Safari,US,London,Mozilla/5.0 (Mobile),2026-03-05 21:06:34
87d22e9e-5f23-4948-b06d-c12bcbf6a4eb,5c0688f7-df4a-41a1-ade5-168a221e2533,/portfolios,Portfolios,2864,Desktop,Firefox,US,New York,Mozilla/5.0 (Desktop),2026-03-14 02:26:43
f968baf2-8cc3-4c8a-a364-29508232ff43,a3a9f3c8-d2df-410e-9cd6-23064189335d,/settings,Settings,7515,Desktop,Safari,UK,San Francisco,Mozilla/5.0 (Desktop),2026-03-13 17:24:06
8edfad42-980a-4e9c-99e7-9ff42003b631,f4a7e3a7-1962-4305-b3d4-73c30eac8816,/accounts,Accounts,2137,Tablet,Edge,JP,Boston,Mozilla/5.0 (Tablet),2026-03-06 03:03:12
843ee0e8-cb3f-45d0-9b38-abd2e07c4597,11366e4d-35c3-4a76-832e-fde8adb3ab41,/dashboard,Dashboard,4731,Mobile,Edge,US,Chicago,Mozilla/5.0 (Mobile),2026-03-17 10:07:17
c9daa443-fda7-4a42-b1eb-17f744de20ee,e814ff4a-6cea-4928-a6f1-a86622437087,/accounts,Accounts,4738,Desktop,Chrome,CA,Boston,Mozilla/5.0 (Desktop),2026-03-02 05:26:40
c0d7bf71-0e5e-4b3b-8f64-68e89cb66b62,2c217ff5-19db-456d-b2b8-593625bc3fbc,/login,Login,7132,Mobile,Firefox,CA,Sydney,Mozilla/5.0 (Mobile),2026-03-06 08:19:36
0f9083db-b99b-4613-ad68-620e0a1fc29c,15fc2e6e-cb58-4caa-82f3-c8b8dc85e0a1,/advisor/profile,Advisor Profile,3900,Mobile,Chrome,US,Chicago,Mozilla/5.0 (Mobile),2026-03-08 04:50:15
6f9c1a7f-ba13-49e0-93e2-4f743702f1bf,04409b3b-96c9-4e55-98d8-8387664cf914,/dashboard,Dashboard,2438,Desktop,Safari,AU,San Francisco,Mozilla/5.0 (Desktop),2026-03-13 08:41:10
c0e86f7e-2c38-408a-85cc-7dae43ef95bf,d8503f4a-b53c-4e47-8f63-b2541f8e133c,/accounts,Accounts,2504,Tablet,Chrome,CA,Boston,Mozilla/5.0 (Tablet),2026-03-15 23:53:40
ce1ea7f3-4d9e-4bd9-856e-1d2d9376ff93,51ab0682-ed49-46a1-b269-42209282864c,/login,Login,7003,Tablet,Firefox,AU,Boston,Mozilla/5.0 (Tablet),2026-03-03 23:19:05
f06412e1-4bfd-4325-8546-766625ab9b46,a2cacd02-88bf-4e3c-abd9-1933486de1bd,/accounts,Accounts,6770,Tablet,Safari,AU,Sydney,Mozilla/5.0 (Tablet),2026-03-12 22:56:27
b624bc26-a41e-4b63-a534-ac1327e60e9e,6ab64eb0-c74e-4440-86bf-11a434228f1d,/search,Search,5625,Mobile,Safari,UK,Berlin,Mozilla/5.0 (Mobile),2026-03-12 03:48:45
056ae874-5f58-4439-8757-af231f2b28b4,43946619-9ea7-4471-8741-34aa4d14eb52,/dashboard,Dashboard,5495,Tablet,Chrome,JP,Chicago,Mozilla/5.0 (Tablet),2026-03-20 14:38:21
a3ca2309-6756-46e4-bd32-0e7ada815b1a,15fc2e6e-cb58-4caa-82f3-c8b8dc85e0a1,/portfolios,Portfolios,7534,Mobile,Edge,DE,Boston,Mozilla/5.0 (Mobile),2026-03-01 04:57:00
d6e56486-107e-4bbd-9a81-9a1801cd9a98,ebc3ed93-97bd-4487-965f-9962d53d8383,/clients,Clients,7511,Tablet,Edge,AU,Toronto,Mozilla/5.0 (Tablet),2026-03-04 11:50:56
ce1897c9-40a3-44e5-a184-8b33de496304,d730ba67-2d97-4daa-9bee-70136174a52f,/market-data,Market Data,1651,Mobile,Chrome,US,Chicago,Mozilla/5.0 (Mobile),2026-03-16 01:52:24
48f2c539-2bb1-4886-8b75-2e77248c70a9,c014dc6b-fd42-4f18-b482-09cac27188f2,/search,Search,6287,Desktop,Chrome,UK,Sydney,Mozilla/5.0 (Desktop),2026-03-16 19:59:12
54423775-b38c-4f6b-8c0b-cc25f283640d,fbd0a922-3589-45f9-abfb-70c5c6dc8d96,/market-data,Market Data,6822,Tablet,Firefox,CA,Chicago,Mozilla/5.0 (Tablet),2026-03-09 04:05:52
55444d62-0f9f-4e70-bc1c-ae9c84a5a443,e12cae18-17e2-4528-97f5-2beb3419ee88,/search,Search,5164,Tablet,Firefox,US,Berlin,Mozilla/5.0 (Tablet),2026-03-16 11:02:17
42986e8b-e978-4ede-8d24-6e1175afb09c,76c859e1-2e94-4385-89f7-d80310a64dc4,/reports,Reports,4246,Tablet,Firefox,JP,Berlin,Mozilla/5.0 (Tablet),2026-03-17 21:07:55
312e85e1-cd68-47ae-a0ea-6d4f1ba0c1a5,d26da485-3c66-4f87-8bcf-483869154f54,/portfolios,Portfolios,1243,Tablet,Safari,JP,Berlin,Mozilla/5.0 (Tablet),2026-03-08 11:04:37
0b08a275-bf9d-47bd-ad91-90d3848c4de5,38995595-2a75-4f08-8823-fa2ffb5eb05a,/reports,Reports,389,Desktop,Safari,AU,Boston,Mozilla/5.0 (Desktop),2026-03-23 07:46:50
1779d43d-9835-4fe3-8e66-af9386800cb3,cb5c3d78-11eb-4a67-8216-3e764f0e1293,/dashboard,Dashboard,7116,Mobile,Edge,UK,Toronto,Mozilla/5.0 (Mobile),2026-03-20 08:00:27
f4d3c2e5-2333-45c4-8dd6-fe26a98ce428,5cd15f73-5c5e-49db-be2a-9b82fe835f57,/settings,Settings,556,Tablet,Firefox,US,Tokyo,Mozilla/5.0 (Tablet),2026-03-23 02:29:31
1ebd9299-cdf1-408f-b3dc-dd453e547b8b,42154bd2-43dd-4eb4-99b9-7f910186b8f3,/settings,Settings,1794,Desktop,Safari,US,Seattle,Mozilla/5.0 (Desktop),2026-03-18 22:34:28
a2fdeaf5-edc5-4f2a-b0d9-eb69691c1ca4,815f77d9-10ce-45a5-a65a-fa2956f91dd3,/login,Login,1812,Desktop,Firefox,UK,Tokyo,Mozilla/5.0 (Desktop),2026-03-02 01:47:14
445007c5-6c00-4d8c-a264-2ce2cbb0ba6b,ea479f55-f2ab-48a0-9338-afd1c078a28d,/clients,Clients,3738,Desktop,Chrome,JP,Sydney,Mozilla/5.0 (Desktop),2026-03-03 16:40:40
ea7dd295-3397-4bf4-acca-e6e66977d936,acc29e47-87b6-4dcf-a895-55e59c6513ab,/search,Search,7019,Desktop,Chrome,UK,Boston,Mozilla/5.0 (Desktop),2026-03-11 16:15:06
c1e88693-19e3-4775-b67f-040bbe5382a7,b158cdc6-32f6-4a61-9ba3-66f1dc7a141c,/market-data,Market Data,6459,Tablet,Chrome,AU,Chicago,Mozilla/5.0 (Tablet),2026-03-11 02:04:49
9c7c8307-e5d9-4ace-902d-ff6f98121ee8,5165ee7c-df90-4145-9d7f-247a64af7f43,/dashboard,Dashboard,7491,Mobile,Chrome,CA,New York,Mozilla/5.0 (Mobile),2026-03-06 07:05:03
a6070bd3-afed-47b8-a16a-c6c269fce451,cb5c3d78-11eb-4a67-8216-3e764f0e1293,/market-data,Market Data,738,Tablet,Chrome,AU,New York,Mozilla/5.0 (Tablet),2026-03-19 20:03:19
